"Block","Treatment","Density","sp","tag","DBH","Ht","collection","Julian.date","tissue","tissue_biomass","tissue_biomass_lci","tissue_biomass_uci","tissue_biomass_se"
"B4","C","2m","C","3",12.71416533,11,"1-leaf out",111,"Inner bark",6.40142071029362,4.9896436086616,8.21264810156809,0.822195023700636
"B4","C","2m","C","4",7.310950691,9.7,"1-leaf out",111,"Inner bark",1.81571724706292,1.40834139892272,2.34093034814114,0.237905344188374
"B4","C","2m","C","5",8.3,10.3,"1-leaf out",111,"Inner bark",2.41260076276253,1.87993986806952,3.09618543621795,0.310266726568478
"B4","C","2m","C","6",6.9,9.6,"1-leaf out",111,"Inner bark",1.64951194055518,1.2641050732056,2.15242363922669,0.226611879087013
"B4","C","2m","C","7",4.4,8.2,"1-leaf out",111,"Inner bark",0.81816331160842,0.582608027817986,1.14895636946352,0.144476617766719
"B4","C","2m","C","8",11.38507795,10.1,"1-leaf out",111,"Inner bark",4.3090128575176,3.55461704986102,5.22351396670928,0.425739009400065
"B4","C","2m","C","9",11.90336087,10.4,"1-leaf out",111,"Inner bark",4.99039852410438,4.04525087513683,6.1563740292228,0.538551825021931
"B4","C","2m","C","10",9.4,11.5,"1-leaf out",111,"Inner bark",3.58101236029294,2.6593895757601,4.82202744624417,0.551693334307159
"B4","C","2m","C","11",12.5,10.6,"1-leaf out",111,"Inner bark",5.78348795759705,4.60943194083562,7.25658462582839,0.675294052294074
"B4","C","2m","C","13",11.80889495,11.2,"1-leaf out",111,"Inner bark",5.51371679968329,4.28418167232873,7.09612133011736,0.717331545354242
"B4","C","2m","C","15",12.44708801,11.2,"1-leaf out",111,"Inner bark",6.25476590072662,4.83955949408876,8.08381352077142,0.827615823133332
"B4","C","2m","C","16",8.5,11.9,"1-leaf out",111,"Inner bark",3.18038825374628,2.2436702993466,4.50817994404659,0.577681031811221
"B4","C","2m","C","17",7.8,11.3,"1-leaf out",111,"Inner bark",2.53423973179794,1.8251223273808,3.51887154185436,0.432078881243254
"B4","C","2m","C","18",13.51480669,13.7,"1-leaf out",111,"Inner bark",11.1818050760746,7.28750903593132,17.1571334104492,2.51776132003008
"B4","C","2m","C","19",12.66688596,11.5,"1-leaf out",111,"Inner bark",6.82895073969839,5.18203968698889,8.99926882503768,0.973782943379793
"B4","C","2m","C","21",19.05911855,13.4,"1-leaf out",111,"Inner bark",31.9901799180211,18.8528873708039,54.281956448336,9.03802782590104
"B4","C","2m","C","22",15.24040682,13.1,"1-leaf out",111,"Inner bark",14.3890658639941,9.55898878388669,21.6597404934055,3.0869264565099
"B4","C","2m","C","23",15.57947368,12.3,"1-leaf out",111,"Inner bark",13.668278806224,9.40043220665008,19.8737506337751,2.67176490487883
"B4","C","2m","C","24",8.9,9.5,"1-leaf out",111,"Inner bark",2.41300762308523,1.98989291213186,2.92609001899976,0.23882579256834
"B4","C","2m","C","26",12.7,12,"1-leaf out",111,"Inner bark",7.40168431383395,5.44465137983508,10.0621558406032,1.17793481142043
"B4","C","2m","C","27",12.80351514,12.2,"1-leaf out",111,"Inner bark",7.78157805635853,5.64633043896223,10.7243027488009,1.29540109944863
"B4","C","2m","C","28",6.519202405,8,"1-leaf out",111,"Inner bark",1.20738456381648,0.944745760769923,1.54303680998185,0.152625267656105
"B4","C","2m","C","29",6.989277502,9.3,"1-leaf out",111,"Inner bark",1.60596429599688,1.24972250739906,2.06375519745134,0.20766140052354
"B4","C","2m","C","30",10.90412766,10.2,"1-leaf out",111,"Inner bark",3.97678369294196,3.2691763632374,4.83755135338982,0.400095660753169
"B3","C","2m","C","781",14.78276023,12.8,"1-leaf out",111,"Inner bark",12.5741510904012,8.57283816136597,18.4430491592348,2.5179109688441
"B3","C","2m","C","782",9.7,12.5,"1-leaf out",111,"Inner bark",4.40575292590279,3.05836182882505,6.34675029656581,0.838874609117539
"B3","C","2m","C","783",12.83160161,12.5,"1-leaf out",111,"Inner bark",8.18010461012401,5.81698040725761,11.5032382349245,1.45057597644562
"B3","C","2m","C","785",9.521029356,9.6,"1-leaf out",111,"Inner bark",2.76872212808342,2.30606073471408,3.32420656019246,0.259731077928157
"B3","C","2m","C","786",11.77964346,10,"1-leaf out",111,"Inner bark",4.58997681402388,3.78684840605909,5.56343557866417,0.453211013419663
"B3","C","2m","C","787",7.3,10.2,"1-leaf out",111,"Inner bark",1.95093759443169,1.47587705131494,2.57891231114123,0.281386545874053
"B3","C","2m","C","788",9.31933474,10.5,"1-leaf out",111,"Inner bark",3.03958109971159,2.40729783965554,3.8379352606597,0.364958525766367
"B3","C","2m","C","789",9.774456507,10.3,"1-leaf out",111,"Inner bark",3.22861380921539,2.61089910628745,3.99247412661554,0.352442607226553
"B3","C","2m","C","790",2.4,4.9,"1-leaf out",111,"Inner bark",0.338157866637187,0.212389374027744,0.538401430354403,0.0831663408996581
"B3","C","2m","C","791",10.5,10,"1-leaf out",111,"Inner bark",3.56449290444028,2.95349897951397,4.30188388549773,0.343975741322389
"B3","C","2m","C","792",9.538343672,10.1,"1-leaf out",111,"Inner bark",2.99157637579101,2.43498156883413,3.67539915978742,0.316433058916656
"B3","C","2m","C","793",13.60036764,10.3,"1-leaf out",111,"Inner bark",6.87601892800565,5.39819881784398,8.75840959062254,0.857196625708814
"B3","C","2m","C","794",12.82224629,11.2,"1-leaf out",111,"Inner bark",6.73605007246509,5.18838399595206,8.74537632799687,0.907396003072658
"B3","C","2m","C","795",10.61037228,10.3,"1-leaf out",111,"Inner bark",3.80846789910462,3.11116504378889,4.66205666827831,0.395635618492199
"B3","C","2m","C","796",11.88107739,10.9,"1-leaf out",111,"Inner bark",5.35005027655162,4.22900967350308,6.76826022436603,0.647767997669121
"B3","C","2m","C","797",9.541488354,9.1,"1-leaf out",111,"Inner bark",2.58166667782934,2.185111297067,3.05018918000222,0.220683133401844
"B3","C","2m","C","798",8,9,"1-leaf out",111,"Inner bark",1.87581587267724,1.53029219551224,2.29935511564838,0.196189520442894
"B3","C","2m","C","799",11.89621789,7.7,"1-leaf out",111,"Inner bark",3.34190291132446,2.70350733412581,4.13104670652954,0.36416820724585
"B3","C","2m","C","800",11.5,11.6,"1-leaf out",111,"Inner bark",5.50357029729151,4.16815326876939,7.26683594967034,0.790480275740039
"B3","C","2m","C","801",12.26743657,11.2,"1-leaf out",111,"Inner bark",6.03662576150143,4.67843956642018,7.78910362463147,0.793536749543697
"B3","C","2m","C","802",11.31459235,11.2,"1-leaf out",111,"Inner bark",5.00064271743363,3.88598667259607,6.43502659537333,0.650265286422772
"B3","C","2m","C","803",12.7,9.6,"1-leaf out",111,"Inner bark",5.18899281782369,4.24042088596981,6.34975800456839,0.538096203724128
"B3","C","2m","C","804",12.3434193,9.5,"1-leaf out",111,"Inner bark",4.7649251277106,3.93617031364118,5.76817303712778,0.467347633542499
"B3","C","2m","C","806",9.848857802,10.9,"1-leaf out",111,"Inner bark",3.58065705092883,2.7952546444415,4.58673950935445,0.457011445130853
"B3","C","2m","C","807",6.717886572,8.2,"1-leaf out",111,"Inner bark",1.29345010113866,1.01922599252404,1.64145457082832,0.158731780179663
"B3","C","2m","C","808",14.53203358,8.7,"1-leaf out",111,"Inner bark",6.52313571792269,4.94017389304472,8.61332020201695,0.937027119635774
"B3","C","2m","C","809",2.6,5.3,"1-leaf out",111,"Inner bark",0.373241933586257,0.239172465702784,0.582464794088486,0.0875745735677812
"B3","C","2m","C","810",10.1,8.4,"1-leaf out",111,"Inner bark",2.59920212645234,2.21693497165344,3.04738378912203,0.211849188129743
"B1","C","2m","C","962",13.15218613,13.4,"1-leaf out",111,"Inner bark",9.95663668073398,6.63952158371635,14.930987533088,2.11516988504378
"B1","C","2m","C","964",14.08296844,14.5,"1-leaf out",111,"Inner bark",14.0826571651855,8.63969006641573,22.9546698212087,3.65178054969208
"B1","C","2m","C","965",5.3,9.2,"1-leaf out",111,"Inner bark",1.13329606744174,0.82190195458527,1.56266811304397,0.188970958790486
"B1","C","2m","C","967",13.53698637,12.5,"1-leaf out",111,"Inner bark",9.40354320941963,6.64918510080611,13.2988664852632,1.69634729195334
"B1","C","2m","C","968",7.4,10.9,"1-leaf out",111,"Inner bark",2.20705796269707,1.6089030463649,3.02759377683454,0.361910900630011
"B1","C","2m","C","969",14.08580846,11.6,"1-leaf out",111,"Inner bark",9.17372973259931,6.76612950897942,12.4380293186955,1.4469132167643
"B1","C","2m","C","970",10.98362417,11.1,"1-leaf out",111,"Inner bark",4.61526644925314,3.60452752225286,5.9094248181211,0.58798400404802
"B1","C","2m","C","971",13.08166656,11.6,"1-leaf out",111,"Inner bark",7.52272869123011,5.6481380431287,10.0194872238832,1.11514009713125
"B1","C","2m","C","972",10.8,12.8,"1-leaf out",111,"Inner bark",5.72397448650393,3.9520831095,8.2902821156241,1.10668341992962
"B1","C","2m","C","973",7.9,9.6,"1-leaf out",111,"Inner bark",2.00988203410702,1.60032790322629,2.52424880106272,0.235694106590926
"B1","C","2m","C","974",5.3,8.8,"1-leaf out",111,"Inner bark",1.06815792494791,0.783841418063167,1.45560227660371,0.17136756595422
"B1","C","2m","C","975",6.1,9.8,"1-leaf out",111,"Inner bark",1.45063228061694,1.06536151123196,1.97522999599873,0.232109307338462
"B1","C","2m","C","976",7.3,11.7,"1-leaf out",111,"Inner bark",2.43583607451015,1.67856765772468,3.53473829582042,0.473512917881566
"B1","C","2m","C","977",9.1,12.5,"1-leaf out",111,"Inner bark",3.91319126689631,2.68136640955462,5.71091881987775,0.772845002633452
"B1","C","2m","C","978",12.39435355,12.1,"1-leaf out",111,"Inner bark",7.07177533311413,5.17616931948139,9.66158625719996,1.14423901472413
"B1","C","2m","C","979",11,10.8,"1-leaf out",111,"Inner bark",4.42915762575503,3.52450615673587,5.56601021572682,0.520791851783406
"B1","C","2m","C","980",13.08739852,11.7,"1-leaf out",111,"Inner bark",7.64353514176516,5.70548907671857,10.2398985744795,1.15673711677575
"B1","C","2m","C","981",10.1133575,12.4,"1-leaf out",111,"Inner bark",4.71048338925651,3.31974128146466,6.68385030012699,0.858191076189371
"B1","C","2m","C","982",7.7,11.9,"1-leaf out",111,"Inner bark",2.71536400840409,1.87001779307069,3.94285109235728,0.528784004920048
"B1","C","2m","C","983",14.2,16,"1-leaf out",111,"Inner bark",17.9941925206876,9.8628905373793,32.8292160644423,5.85875651200586
"B1","C","2m","C","984",18.17278185,14.9,"1-leaf out",111,"Inner bark",33.5243438576429,18.8668373930611,59.5691587133106,10.3832452347575
"B1","C","2m","C","986",10.85771615,11.9,"1-leaf out",111,"Inner bark",5.06766383956709,3.74337320484014,6.8604478863209,0.795172112622642
"B1","C","2m","C","988",11.8,14.2,"1-leaf out",111,"Inner bark",8.58006337103035,5.36704203491636,13.716584847289,2.12998541131954
"B1","C","2m","C","989",7.2,11.5,"1-leaf out",111,"Inner bark",2.31852930867324,1.61395385210524,3.3306888844219,0.437942610284864
"B1","C","2m","C","990",10.8,11.8,"1-leaf out",111,"Inner bark",4.93659958496472,3.67063218302621,6.63918754239831,0.757284530452067
"B4","C","2m","C","1",19.73144698,13.5,"2-shoot expansion",156,"Inner bark",37.0799889272235,21.2623831980629,64.6646975569643,11.0720189691075
"B4","C","2m","C","2",11.04536102,10.7,"2-shoot expansion",156,"Inner bark",4.40338661842106,3.52529199386639,5.50020076210019,0.503803257202502
"B4","C","2m","C","3",12.71416533,11,"2-shoot expansion",156,"Inner bark",6.40142071029362,4.9896436086616,8.21264810156809,0.822195023700636
"B4","C","2m","C","4",7.310950691,9.7,"2-shoot expansion",156,"Inner bark",1.81571724706292,1.40834139892272,2.34093034814114,0.237905344188374
"B4","C","2m","C","5",8.3,10.3,"2-shoot expansion",156,"Inner bark",2.41260076276253,1.87993986806952,3.09618543621795,0.310266726568478
"B4","C","2m","C","6",6.9,9.6,"2-shoot expansion",156,"Inner bark",1.64951194055518,1.2641050732056,2.15242363922669,0.226611879087013
"B4","C","2m","C","7",4.4,8.2,"2-shoot expansion",156,"Inner bark",0.81816331160842,0.582608027817986,1.14895636946352,0.144476617766719
"B4","C","2m","C","8",11.38507795,10.1,"2-shoot expansion",156,"Inner bark",4.3090128575176,3.55461704986102,5.22351396670928,0.425739009400065
"B4","C","2m","C","9",11.90336087,10.4,"2-shoot expansion",156,"Inner bark",4.99039852410438,4.04525087513683,6.1563740292228,0.538551825021931
"B4","C","2m","C","10",9.4,11.5,"2-shoot expansion",156,"Inner bark",3.58101236029294,2.6593895757601,4.82202744624417,0.551693334307159
"B4","C","2m","C","11",12.5,10.6,"2-shoot expansion",156,"Inner bark",5.78348795759705,4.60943194083562,7.25658462582839,0.675294052294074
"B4","C","2m","C","13",11.80889495,11.2,"2-shoot expansion",156,"Inner bark",5.51371679968329,4.28418167232873,7.09612133011736,0.717331545354242
"B4","C","2m","C","15",12.44708801,11.2,"2-shoot expansion",156,"Inner bark",6.25476590072662,4.83955949408876,8.08381352077142,0.827615823133332
"B4","C","2m","C","16",8.5,11.9,"2-shoot expansion",156,"Inner bark",3.18038825374628,2.2436702993466,4.50817994404659,0.577681031811221
"B4","C","2m","C","17",7.8,11.3,"2-shoot expansion",156,"Inner bark",2.53423973179794,1.8251223273808,3.51887154185436,0.432078881243254
"B4","C","2m","C","18",13.51480669,13.7,"2-shoot expansion",156,"Inner bark",11.1818050760746,7.28750903593132,17.1571334104492,2.51776132003008
"B4","C","2m","C","19",12.66688596,11.5,"2-shoot expansion",156,"Inner bark",6.82895073969839,5.18203968698889,8.99926882503768,0.973782943379793
"B4","C","2m","C","21",19.05911855,13.4,"2-shoot expansion",156,"Inner bark",31.9901799180211,18.8528873708039,54.281956448336,9.03802782590104
"B4","C","2m","C","22",15.24040682,13.1,"2-shoot expansion",156,"Inner bark",14.3890658639941,9.55898878388669,21.6597404934055,3.0869264565099
"B4","C","2m","C","23",15.57947368,12.3,"2-shoot expansion",156,"Inner bark",13.668278806224,9.40043220665008,19.8737506337751,2.67176490487883
"B4","C","2m","C","24",8.9,9.5,"2-shoot expansion",156,"Inner bark",2.41300762308523,1.98989291213186,2.92609001899976,0.23882579256834
"B4","C","2m","C","26",12.7,12,"2-shoot expansion",156,"Inner bark",7.40168431383395,5.44465137983508,10.0621558406032,1.17793481142043
"B4","C","2m","C","27",12.80351514,12.2,"2-shoot expansion",156,"Inner bark",7.78157805635853,5.64633043896223,10.7243027488009,1.29540109944863
"B4","C","2m","C","28",6.519202405,8,"2-shoot expansion",156,"Inner bark",1.20738456381648,0.944745760769923,1.54303680998185,0.152625267656105
"B4","C","2m","C","29",6.989277502,9.3,"2-shoot expansion",156,"Inner bark",1.60596429599688,1.24972250739906,2.06375519745134,0.20766140052354
"B4","C","2m","C","30",10.90412766,10.2,"2-shoot expansion",156,"Inner bark",3.97678369294196,3.2691763632374,4.83755135338982,0.400095660753169
"B3","C","2m","C","781",14.78276023,12.8,"2-shoot expansion",156,"Inner bark",12.5741510904012,8.57283816136597,18.4430491592348,2.5179109688441
"B3","C","2m","C","782",9.7,12.5,"2-shoot expansion",156,"Inner bark",4.40575292590279,3.05836182882505,6.34675029656581,0.838874609117539
"B3","C","2m","C","783",12.83160161,12.5,"2-shoot expansion",156,"Inner bark",8.18010461012401,5.81698040725761,11.5032382349245,1.45057597644562
"B3","C","2m","C","785",9.521029356,9.6,"2-shoot expansion",156,"Inner bark",2.76872212808342,2.30606073471408,3.32420656019246,0.259731077928157
"B3","C","2m","C","786",11.77964346,10,"2-shoot expansion",156,"Inner bark",4.58997681402388,3.78684840605909,5.56343557866417,0.453211013419663
"B3","C","2m","C","787",7.3,10.2,"2-shoot expansion",156,"Inner bark",1.95093759443169,1.47587705131494,2.57891231114123,0.281386545874053
"B3","C","2m","C","788",9.31933474,10.5,"2-shoot expansion",156,"Inner bark",3.03958109971159,2.40729783965554,3.8379352606597,0.364958525766367
"B3","C","2m","C","789",9.774456507,10.3,"2-shoot expansion",156,"Inner bark",3.22861380921539,2.61089910628745,3.99247412661554,0.352442607226553
"B3","C","2m","C","790",2.4,4.9,"2-shoot expansion",156,"Inner bark",0.338157866637187,0.212389374027744,0.538401430354403,0.0831663408996581
"B3","C","2m","C","791",10.5,10,"2-shoot expansion",156,"Inner bark",3.56449290444028,2.95349897951397,4.30188388549773,0.343975741322389
"B3","C","2m","C","792",9.538343672,10.1,"2-shoot expansion",156,"Inner bark",2.99157637579101,2.43498156883413,3.67539915978742,0.316433058916656
"B3","C","2m","C","793",13.60036764,10.3,"2-shoot expansion",156,"Inner bark",6.87601892800565,5.39819881784398,8.75840959062254,0.857196625708814
"B3","C","2m","C","794",12.82224629,11.2,"2-shoot expansion",156,"Inner bark",6.73605007246509,5.18838399595206,8.74537632799687,0.907396003072658
"B3","C","2m","C","795",10.61037228,10.3,"2-shoot expansion",156,"Inner bark",3.80846789910462,3.11116504378889,4.66205666827831,0.395635618492199
"B3","C","2m","C","796",11.88107739,10.9,"2-shoot expansion",156,"Inner bark",5.35005027655162,4.22900967350308,6.76826022436603,0.647767997669121
"B3","C","2m","C","797",9.541488354,9.1,"2-shoot expansion",156,"Inner bark",2.58166667782934,2.185111297067,3.05018918000222,0.220683133401844
"B3","C","2m","C","798",8,9,"2-shoot expansion",156,"Inner bark",1.87581587267724,1.53029219551224,2.29935511564838,0.196189520442894
"B3","C","2m","C","799",11.89621789,7.7,"2-shoot expansion",156,"Inner bark",3.34190291132446,2.70350733412581,4.13104670652954,0.36416820724585
"B3","C","2m","C","800",11.5,11.6,"2-shoot expansion",156,"Inner bark",5.50357029729151,4.16815326876939,7.26683594967034,0.790480275740039
"B3","C","2m","C","801",12.26743657,11.2,"2-shoot expansion",156,"Inner bark",6.03662576150143,4.67843956642018,7.78910362463147,0.793536749543697
"B3","C","2m","C","802",11.31459235,11.2,"2-shoot expansion",156,"Inner bark",5.00064271743363,3.88598667259607,6.43502659537333,0.650265286422772
"B3","C","2m","C","803",12.7,9.6,"2-shoot expansion",156,"Inner bark",5.18899281782369,4.24042088596981,6.34975800456839,0.538096203724128
"B3","C","2m","C","804",12.3434193,9.5,"2-shoot expansion",156,"Inner bark",4.7649251277106,3.93617031364118,5.76817303712778,0.467347633542499
"B3","C","2m","C","806",9.848857802,10.9,"2-shoot expansion",156,"Inner bark",3.58065705092883,2.7952546444415,4.58673950935445,0.457011445130853
"B3","C","2m","C","807",6.717886572,8.2,"2-shoot expansion",156,"Inner bark",1.29345010113866,1.01922599252404,1.64145457082832,0.158731780179663
"B3","C","2m","C","808",14.53203358,8.7,"2-shoot expansion",156,"Inner bark",6.52313571792269,4.94017389304472,8.61332020201695,0.937027119635774
"B3","C","2m","C","809",2.6,5.3,"2-shoot expansion",156,"Inner bark",0.373241933586257,0.239172465702784,0.582464794088486,0.0875745735677812
"B3","C","2m","C","810",10.1,8.4,"2-shoot expansion",156,"Inner bark",2.59920212645234,2.21693497165344,3.04738378912203,0.211849188129743
"B1","C","2m","C","962",13.15218613,13.4,"2-shoot expansion",156,"Inner bark",9.95663668073398,6.63952158371635,14.930987533088,2.11516988504378
"B1","C","2m","C","964",14.08296844,14.5,"2-shoot expansion",156,"Inner bark",14.0826571651855,8.63969006641573,22.9546698212087,3.65178054969208
"B1","C","2m","C","965",5.3,9.2,"2-shoot expansion",156,"Inner bark",1.13329606744174,0.82190195458527,1.56266811304397,0.188970958790486
"B1","C","2m","C","967",13.53698637,12.5,"2-shoot expansion",156,"Inner bark",9.40354320941963,6.64918510080611,13.2988664852632,1.69634729195334
"B1","C","2m","C","968",7.4,10.9,"2-shoot expansion",156,"Inner bark",2.20705796269707,1.6089030463649,3.02759377683454,0.361910900630011
"B1","C","2m","C","969",14.08580846,11.6,"2-shoot expansion",156,"Inner bark",9.17372973259931,6.76612950897942,12.4380293186955,1.4469132167643
"B1","C","2m","C","970",10.98362417,11.1,"2-shoot expansion",156,"Inner bark",4.61526644925314,3.60452752225286,5.9094248181211,0.58798400404802
"B1","C","2m","C","971",13.08166656,11.6,"2-shoot expansion",156,"Inner bark",7.52272869123011,5.6481380431287,10.0194872238832,1.11514009713125
"B1","C","2m","C","972",10.8,12.8,"2-shoot expansion",156,"Inner bark",5.72397448650393,3.9520831095,8.2902821156241,1.10668341992962
"B1","C","2m","C","973",7.9,9.6,"2-shoot expansion",156,"Inner bark",2.00988203410702,1.60032790322629,2.52424880106272,0.235694106590926
"B1","C","2m","C","974",5.3,8.8,"2-shoot expansion",156,"Inner bark",1.06815792494791,0.783841418063167,1.45560227660371,0.17136756595422
"B1","C","2m","C","975",6.1,9.8,"2-shoot expansion",156,"Inner bark",1.45063228061694,1.06536151123196,1.97522999599873,0.232109307338462
"B1","C","2m","C","976",7.3,11.7,"2-shoot expansion",156,"Inner bark",2.43583607451015,1.67856765772468,3.53473829582042,0.473512917881566
"B1","C","2m","C","977",9.1,12.5,"2-shoot expansion",156,"Inner bark",3.91319126689631,2.68136640955462,5.71091881987775,0.772845002633452
"B1","C","2m","C","978",12.39435355,12.1,"2-shoot expansion",156,"Inner bark",7.07177533311413,5.17616931948139,9.66158625719996,1.14423901472413
"B1","C","2m","C","979",11,10.8,"2-shoot expansion",156,"Inner bark",4.42915762575503,3.52450615673587,5.56601021572682,0.520791851783406
"B1","C","2m","C","980",13.08739852,11.7,"2-shoot expansion",156,"Inner bark",7.64353514176516,5.70548907671857,10.2398985744795,1.15673711677575
"B1","C","2m","C","981",10.1133575,12.4,"2-shoot expansion",156,"Inner bark",4.71048338925651,3.31974128146466,6.68385030012699,0.858191076189371
"B1","C","2m","C","982",7.7,11.9,"2-shoot expansion",156,"Inner bark",2.71536400840409,1.87001779307069,3.94285109235728,0.528784004920048
"B1","C","2m","C","983",14.2,16,"2-shoot expansion",156,"Inner bark",17.9941925206876,9.8628905373793,32.8292160644423,5.85875651200586
"B1","C","2m","C","984",18.17278185,14.9,"2-shoot expansion",156,"Inner bark",33.5243438576429,18.8668373930611,59.5691587133106,10.3832452347575
"B1","C","2m","C","986",10.85771615,11.9,"2-shoot expansion",156,"Inner bark",5.06766383956709,3.74337320484014,6.8604478863209,0.795172112622642
"B1","C","2m","C","988",11.8,14.2,"2-shoot expansion",156,"Inner bark",8.58006337103035,5.36704203491636,13.716584847289,2.12998541131954
"B1","C","2m","C","989",7.2,11.5,"2-shoot expansion",156,"Inner bark",2.31852930867324,1.61395385210524,3.3306888844219,0.437942610284864
"B1","C","2m","C","990",10.8,11.8,"2-shoot expansion",156,"Inner bark",4.93659958496472,3.67063218302621,6.63918754239831,0.757284530452067
"B4","C","2m","C","1",19.73144698,13.5,"3-bud set",233,"Inner bark",37.0799889272235,21.2623831980629,64.6646975569643,11.0720189691075
"B4","C","2m","C","2",11.04536102,10.7,"3-bud set",233,"Inner bark",4.40338661842106,3.52529199386639,5.50020076210019,0.503803257202502
"B4","C","2m","C","3",12.71416533,11,"3-bud set",233,"Inner bark",6.40142071029362,4.9896436086616,8.21264810156809,0.822195023700636
"B4","C","2m","C","4",7.310950691,9.7,"3-bud set",233,"Inner bark",1.81571724706292,1.40834139892272,2.34093034814114,0.237905344188374
"B4","C","2m","C","5",8.3,10.3,"3-bud set",233,"Inner bark",2.41260076276253,1.87993986806952,3.09618543621795,0.310266726568478
"B4","C","2m","C","6",6.9,9.6,"3-bud set",233,"Inner bark",1.64951194055518,1.2641050732056,2.15242363922669,0.226611879087013
"B4","C","2m","C","7",4.4,8.2,"3-bud set",233,"Inner bark",0.81816331160842,0.582608027817986,1.14895636946352,0.144476617766719
"B4","C","2m","C","8",11.38507795,10.1,"3-bud set",233,"Inner bark",4.3090128575176,3.55461704986102,5.22351396670928,0.425739009400065
"B4","C","2m","C","9",11.90336087,10.4,"3-bud set",233,"Inner bark",4.99039852410438,4.04525087513683,6.1563740292228,0.538551825021931
"B4","C","2m","C","10",9.4,11.5,"3-bud set",233,"Inner bark",3.58101236029294,2.6593895757601,4.82202744624417,0.551693334307159
"B4","C","2m","C","11",12.5,10.6,"3-bud set",233,"Inner bark",5.78348795759705,4.60943194083562,7.25658462582839,0.675294052294074
"B4","C","2m","C","13",11.80889495,11.2,"3-bud set",233,"Inner bark",5.51371679968329,4.28418167232873,7.09612133011736,0.717331545354242
"B4","C","2m","C","15",12.44708801,11.2,"3-bud set",233,"Inner bark",6.25476590072662,4.83955949408876,8.08381352077142,0.827615823133332
"B4","C","2m","C","16",8.5,11.9,"3-bud set",233,"Inner bark",3.18038825374628,2.2436702993466,4.50817994404659,0.577681031811221
"B4","C","2m","C","17",7.8,11.3,"3-bud set",233,"Inner bark",2.53423973179794,1.8251223273808,3.51887154185436,0.432078881243254
"B4","C","2m","C","18",13.51480669,13.7,"3-bud set",233,"Inner bark",11.1818050760746,7.28750903593132,17.1571334104492,2.51776132003008
"B4","C","2m","C","19",12.66688596,11.5,"3-bud set",233,"Inner bark",6.82895073969839,5.18203968698889,8.99926882503768,0.973782943379793
"B4","C","2m","C","21",19.05911855,13.4,"3-bud set",233,"Inner bark",31.9901799180211,18.8528873708039,54.281956448336,9.03802782590104
"B4","C","2m","C","22",15.24040682,13.1,"3-bud set",233,"Inner bark",14.3890658639941,9.55898878388669,21.6597404934055,3.0869264565099
"B4","C","2m","C","23",15.57947368,12.3,"3-bud set",233,"Inner bark",13.668278806224,9.40043220665008,19.8737506337751,2.67176490487883
"B4","C","2m","C","24",8.9,9.5,"3-bud set",233,"Inner bark",2.41300762308523,1.98989291213186,2.92609001899976,0.23882579256834
"B4","C","2m","C","26",12.7,12,"3-bud set",233,"Inner bark",7.40168431383395,5.44465137983508,10.0621558406032,1.17793481142043
"B4","C","2m","C","27",12.80351514,12.2,"3-bud set",233,"Inner bark",7.78157805635853,5.64633043896223,10.7243027488009,1.29540109944863
"B4","C","2m","C","28",6.519202405,8,"3-bud set",233,"Inner bark",1.20738456381648,0.944745760769923,1.54303680998185,0.152625267656105
"B4","C","2m","C","29",6.989277502,9.3,"3-bud set",233,"Inner bark",1.60596429599688,1.24972250739906,2.06375519745134,0.20766140052354
"B4","C","2m","C","30",10.90412766,10.2,"3-bud set",233,"Inner bark",3.97678369294196,3.2691763632374,4.83755135338982,0.400095660753169
"B3","C","2m","C","781",14.78276023,12.8,"3-bud set",233,"Inner bark",12.5741510904012,8.57283816136597,18.4430491592348,2.5179109688441
"B3","C","2m","C","782",9.7,12.5,"3-bud set",233,"Inner bark",4.40575292590279,3.05836182882505,6.34675029656581,0.838874609117539
"B3","C","2m","C","783",12.83160161,12.5,"3-bud set",233,"Inner bark",8.18010461012401,5.81698040725761,11.5032382349245,1.45057597644562
"B3","C","2m","C","785",9.521029356,9.6,"3-bud set",233,"Inner bark",2.76872212808342,2.30606073471408,3.32420656019246,0.259731077928157
"B3","C","2m","C","786",11.77964346,10,"3-bud set",233,"Inner bark",4.58997681402388,3.78684840605909,5.56343557866417,0.453211013419663
"B3","C","2m","C","787",7.3,10.2,"3-bud set",233,"Inner bark",1.95093759443169,1.47587705131494,2.57891231114123,0.281386545874053
"B3","C","2m","C","788",9.31933474,10.5,"3-bud set",233,"Inner bark",3.03958109971159,2.40729783965554,3.8379352606597,0.364958525766367
"B3","C","2m","C","789",9.774456507,10.3,"3-bud set",233,"Inner bark",3.22861380921539,2.61089910628745,3.99247412661554,0.352442607226553
"B3","C","2m","C","790",2.4,4.9,"3-bud set",233,"Inner bark",0.338157866637187,0.212389374027744,0.538401430354403,0.0831663408996581
"B3","C","2m","C","791",10.5,10,"3-bud set",233,"Inner bark",3.56449290444028,2.95349897951397,4.30188388549773,0.343975741322389
"B3","C","2m","C","792",9.538343672,10.1,"3-bud set",233,"Inner bark",2.99157637579101,2.43498156883413,3.67539915978742,0.316433058916656
"B3","C","2m","C","793",13.60036764,10.3,"3-bud set",233,"Inner bark",6.87601892800565,5.39819881784398,8.75840959062254,0.857196625708814
